subject,muscle_pair,phase,sec,value
subject_584,CCI_SCML_STL,SecondThreshold,0.9997941,0.9007355892695874
subject_584,CCI_SCML_STL,VO2max,0.9997941,0.4219432943765646
subject_584,CCI_SCML_STL,WanT,0.9997941,0.6945156090809522
subject_584,CCI_SCML_STL,Warmup,0.9997941,0.6576403718191304
subject_585,CCI_SCML_STL,Cooldown,0.9997941,0.2831290819346091
subject_585,CCI_SCML_STL,SecondThreshold,0.9997941,0.8611661712700976
subject_585,CCI_SCML_STL,VO2max,0.9997941,0.6619626334218549
subject_585,CCI_SCML_STL,WanT,0.9997941,0.978862045635136
subject_585,CCI_SCML_STL,Warmup,0.9997941,0.3581067316233868
subject_586,CCI_SCML_STL,Cooldown,0.9997941,0.3173381173366794
subject_586,CCI_SCML_STL,SecondThreshold,0.9997941,0.5828093224289358
subject_586,CCI_SCML_STL,VO2max,0.9997941,0.7006167525602277
subject_586,CCI_SCML_STL,WanT,0.9997941,0.3743081772418487
subject_586,CCI_SCML_STL,Warmup,0.9997941,0.5123580788347839
subject_587,CCI_SCML_STL,Cooldown,0.9997941,0.4327931802420257
subject_587,CCI_SCML_STL,SecondThreshold,0.9997941,0.6656280766622377
subject_587,CCI_SCML_STL,VO2max,0.9997941,0.8948461037425426
subject_587,CCI_SCML_STL,WanT,0.9997941,0.8055316817959627
subject_587,CCI_SCML_STL,Warmup,0.9997941,0.8096160052295627
subject_588,CCI_SCML_STL,Cooldown,0.9997941,0.527649567157523
subject_588,CCI_SCML_STL,SecondThreshold,0.9997941,0.9187360897817554
subject_588,CCI_SCML_STL,VO2max,0.9997941,0.878865115667569
subject_588,CCI_SCML_STL,WanT,0.9997941,0.4139613759586585
subject_588,CCI_SCML_STL,Warmup,0.9997941,0.6351053407525364
subject_590,CCI_SCML_STL,Cooldown,0.9997941,0.3717314651126875
subject_590,CCI_SCML_STL,SecondThreshold,0.9997941,0.5881928309545913
subject_590,CCI_SCML_STL,VO2max,0.9997941,0.763394561946162
subject_590,CCI_SCML_STL,WanT,0.9997941,0.4929509112908954
subject_590,CCI_SCML_STL,Warmup,0.9997941,0.67434820915419
subject_591,CCI_SCML_STL,Cooldown,0.9997941,0.8497994539745738
subject_591,CCI_SCML_STL,SecondThreshold,0.9997941,0.2675753599383522
subject_591,CCI_SCML_STL,VO2max,0.9997941,0.296400674522948
subject_591,CCI_SCML_STL,WanT,0.9997941,0.7939624921450535
subject_591,CCI_SCML_STL,Warmup,0.9997941,0.1782812236509486
subject_594,CCI_SCML_STL,Cooldown,0.9997941,0.902897909563844
subject_594,CCI_SCML_STL,SecondThreshold,0.9997941,0.9512745402716052
subject_594,CCI_SCML_STL,VO2max,0.9997941,0.9232472622481472
