subject,muscle_pair,phase,sec,value
subject_583,CCI_SCML_UTL,Warmup,0.9997941,0.5948812965643915
subject_584,CCI_SCML_UTL,Cooldown,0.9997941,0.2371483694297486
subject_584,CCI_SCML_UTL,SecondThreshold,0.9997941,0.8763328101177681
subject_584,CCI_SCML_UTL,VO2max,0.9997941,0.8473943325257732
subject_584,CCI_SCML_UTL,WanT,0.9997941,0.7622563223893559
subject_584,CCI_SCML_UTL,Warmup,0.9997941,0.3456083359500516
subject_585,CCI_SCML_UTL,Cooldown,0.9997941,0.1471616382802182
subject_585,CCI_SCML_UTL,SecondThreshold,0.9997941,0.9629809548330523
subject_585,CCI_SCML_UTL,VO2max,0.9997941,0.9310190210869572
subject_585,CCI_SCML_UTL,WanT,0.9997941,0.7500638933819516
subject_585,CCI_SCML_UTL,Warmup,0.9997941,0.6685657744004672
subject_586,CCI_SCML_UTL,Cooldown,0.9997941,0.8920317020671953
subject_586,CCI_SCML_UTL,SecondThreshold,0.9997941,0.4610056125291729
subject_586,CCI_SCML_UTL,VO2max,0.9997941,0.3822295324322369
subject_586,CCI_SCML_UTL,WanT,0.9997941,0.560687437031135
subject_586,CCI_SCML_UTL,Warmup,0.9997941,0.9415137698953986
subject_587,CCI_SCML_UTL,Cooldown,0.9997941,0.723086006154904
subject_587,CCI_SCML_UTL,SecondThreshold,0.9997941,0.9188570781557368
subject_587,CCI_SCML_UTL,VO2max,0.9997941,0.9952165708480082
subject_587,CCI_SCML_UTL,WanT,0.9997941,0.8397488831200064
subject_587,CCI_SCML_UTL,Warmup,0.9997941,0.9931459497852498
subject_588,CCI_SCML_UTL,Cooldown,0.9997941,0.1734206046424732
subject_588,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6293174567716022
subject_588,CCI_SCML_UTL,VO2max,0.9997941,0.5053079285173026
subject_588,CCI_SCML_UTL,WanT,0.9997941,0.8217145898876574
subject_588,CCI_SCML_UTL,Warmup,0.9997941,0.8502219603389652
subject_590,CCI_SCML_UTL,Cooldown,0.9997941,0.5963887728277374
subject_590,CCI_SCML_UTL,SecondThreshold,0.9997941,0.8891356023038033
subject_590,CCI_SCML_UTL,VO2max,0.9997941,0.5876230884970843
subject_590,CCI_SCML_UTL,WanT,0.9997941,0.4351885105827865
subject_590,CCI_SCML_UTL,Warmup,0.9997941,0.948208114827226
subject_591,CCI_SCML_UTL,Cooldown,0.9997941,0.3851835921289444
subject_591,CCI_SCML_UTL,SecondThreshold,0.9997941,0.8390691938572863
subject_591,CCI_SCML_UTL,VO2max,0.9997941,0.8147295712952431
subject_591,CCI_SCML_UTL,WanT,0.9997941,0.7288849417259673
subject_591,CCI_SCML_UTL,Warmup,0.9997941,0.8819818234809668
subject_594,CCI_SCML_UTL,Cooldown,0.9997941,0.6194332320303653
subject_594,CCI_SCML_UTL,SecondThreshold,0.9997941,0.9483531325807713
subject_594,CCI_SCML_UTL,VO2max,0.9997941,0.7820714162444746
subject_594,CCI_SCML_UTL,WanT,0.9997941,0.8032995847794684
subject_594,CCI_SCML_UTL,Warmup,0.9997941,0.6468341560652721
subject_595,CCI_SCML_UTL,Cooldown,0.9997941,0.5166642904690392
subject_595,CCI_SCML_UTL,SecondThreshold,0.9997941,0.4302121864956857
subject_595,CCI_SCML_UTL,VO2max,0.9997941,0.8865051325722411
subject_595,CCI_SCML_UTL,WanT,0.9997941,0.3692946837842931
subject_595,CCI_SCML_UTL,Warmup,0.9997941,0.5708678109752054
subject_596,CCI_SCML_UTL,Cooldown,0.9997941,0.7295586112240535
subject_596,CCI_SCML_UTL,SecondThreshold,0.9997941,0.7498622995192193
subject_596,CCI_SCML_UTL,VO2max,0.9997941,0.6906870821824724
subject_596,CCI_SCML_UTL,WanT,0.9997941,0.8547512729963168
subject_596,CCI_SCML_UTL,Warmup,0.9997941,0.6601364522849338
subject_597,CCI_SCML_UTL,Cooldown,0.9997941,0.5323944171834261
subject_597,CCI_SCML_UTL,SecondThreshold,0.9997941,0.2326073776979447
subject_597,CCI_SCML_UTL,VO2max,0.9997941,0.2602105763015706
subject_597,CCI_SCML_UTL,WanT,0.9997941,
subject_597,CCI_SCML_UTL,Warmup,0.9997941,0.2086381499749714
subject_598,CCI_SCML_UTL,Cooldown,0.9997941,0.7370622237595341
subject_598,CCI_SCML_UTL,SecondThreshold,0.9997941,0.3752794771350609
subject_598,CCI_SCML_UTL,VO2max,0.9997941,0.1823566966915823
subject_598,CCI_SCML_UTL,WanT,0.9997941,0.5757786397026755
subject_598,CCI_SCML_UTL,Warmup,0.9997941,0.8200470873352385
subject_600,CCI_SCML_UTL,Cooldown,0.9997941,0.1552400569118057
subject_600,CCI_SCML_UTL,SecondThreshold,0.9997941,0.7466802652897983
subject_600,CCI_SCML_UTL,VO2max,0.9997941,0.4799639444237214
subject_600,CCI_SCML_UTL,WanT,0.9997941,0.7147028714313224
subject_600,CCI_SCML_UTL,Warmup,0.9997941,0.6595889510769364
subject_601,CCI_SCML_UTL,Cooldown,0.9997941,0.3111051733392393
subject_601,CCI_SCML_UTL,SecondThreshold,0.9997941,0.3157749819588012
subject_601,CCI_SCML_UTL,VO2max,0.9997941,0.6941927502903411
subject_601,CCI_SCML_UTL,WanT,0.9997941,0.2368435323523744
subject_601,CCI_SCML_UTL,Warmup,0.9997941,0.2659490429465473
subject_602,CCI_SCML_UTL,Cooldown,0.9997941,0.8077050299186516
subject_602,CCI_SCML_UTL,SecondThreshold,0.9997941,0.8571121536617806
subject_602,CCI_SCML_UTL,VO2max,0.9997941,0.9384124989281156
subject_602,CCI_SCML_UTL,WanT,0.9997941,0.9394815648892828
subject_602,CCI_SCML_UTL,Warmup,0.9997941,0.202093113274578
subject_603,CCI_SCML_UTL,Cooldown,0.9997941,0.2767168001809574
subject_603,CCI_SCML_UTL,SecondThreshold,0.9997941,0.2711313889055645
subject_603,CCI_SCML_UTL,VO2max,0.9997941,0.975661846177176
subject_603,CCI_SCML_UTL,WanT,0.9997941,0.52663643861013
subject_603,CCI_SCML_UTL,Warmup,0.9997941,0.9077125953971904
subject_604,CCI_SCML_UTL,Cooldown,0.9997941,0.4270944011015425
subject_604,CCI_SCML_UTL,SecondThreshold,0.9997941,0.9216765870672112
subject_604,CCI_SCML_UTL,VO2max,0.9997941,0.5077119314219266
subject_604,CCI_SCML_UTL,WanT,0.9997941,0.7963408835847606
subject_604,CCI_SCML_UTL,Warmup,0.9997941,0.6824132586585097
subject_605,CCI_SCML_UTL,Cooldown,0.9997941,0.2545222204416756
subject_605,CCI_SCML_UTL,SecondThreshold,0.9997941,0.3858934989465607
subject_605,CCI_SCML_UTL,VO2max,0.9997941,0.2571840401577817
subject_605,CCI_SCML_UTL,WanT,0.9997941,0.6818552370085568
subject_605,CCI_SCML_UTL,Warmup,0.9997941,0.8006937155117133
subject_606,CCI_SCML_UTL,Cooldown,0.9997941,0.4504573959260587
subject_606,CCI_SCML_UTL,SecondThreshold,0.9997941,0.7354086854713476
subject_606,CCI_SCML_UTL,VO2max,0.9997941,0.9300204460273996
subject_606,CCI_SCML_UTL,WanT,0.9997941,0.6167801527920237
subject_606,CCI_SCML_UTL,Warmup,0.9997941,0.98678370802782
subject_607,CCI_SCML_UTL,Cooldown,0.9997941,0.3840498481966011
subject_607,CCI_SCML_UTL,SecondThreshold,0.9997941,0.8911484284806552
subject_607,CCI_SCML_UTL,VO2max,0.9997941,0.7862120479994957
subject_607,CCI_SCML_UTL,WanT,0.9997941,0.3302634167689592
subject_607,CCI_SCML_UTL,Warmup,0.9997941,0.5027099195321618
subject_608,CCI_SCML_UTL,Cooldown,0.9997941,0.4029861004588361
subject_608,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6009048533776591
subject_608,CCI_SCML_UTL,VO2max,0.9997941,0.9148832001584144
subject_608,CCI_SCML_UTL,WanT,0.9997941,0.5818716546750735
subject_608,CCI_SCML_UTL,Warmup,0.9997941,0.3466499292110402
subject_609,CCI_SCML_UTL,Cooldown,0.9997941,0.1950669115280344
subject_609,CCI_SCML_UTL,SecondThreshold,0.9997941,0.888447528958052
subject_609,CCI_SCML_UTL,VO2max,0.9997941,0.2370459534327556
subject_609,CCI_SCML_UTL,WanT,0.9997941,0.3241245230679733
subject_609,CCI_SCML_UTL,Warmup,0.9997941,0.9012025554802858
subject_610,CCI_SCML_UTL,Cooldown,0.9997941,0.3337955797664823
subject_610,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6612041069263696
subject_610,CCI_SCML_UTL,VO2max,0.9997941,0.8390565709711222
subject_610,CCI_SCML_UTL,WanT,0.9997941,0.1620346816996356
subject_610,CCI_SCML_UTL,Warmup,0.9997941,0.6824262779508824
subject_611,CCI_SCML_UTL,Cooldown,0.9997941,0.8354075146559462
